# Raw simulation data
#   No filters applied
#   Data scaled to the range from 0 to 1 for the envelope
#
Time;Sensor 1;Sensor 2;Sensor 3;Sensor 4;Sensor 5;Sensor 6;Sensor 7;Sensor 8
10.45;0.14053;0.92802;0.97158;0.80425;0.76926;0.61531;0.79755;0.61638
10.5;0.12117;0.94109;0.97091;0.80796;0.80156;0.60868;0.78801;0.63264
10.55;0.1208;0.95203;0.9705;0.81097;0.87969;0.59964;0.78403;0.64887
10.6;0.15499;0.96012;0.96979;0.8135;0.98842;0.63018;0.78781;0.66629
10.65;0.31318;0.96583;0.96832;0.81603;1.0653;0.70844;0.80461;0.68284
10.7;0.4791;0.97012;0.96611;0.81941;1.0091;0.75502;0.82866;0.69764
10.75;0.51131;0.97378;0.9638;0.82438;1.0398;0.78714;0.85061;0.70614
10.8;0.50339;0.9765;0.96259;0.83095;1.1351;0.81972;0.87187;0.71348
10.85;0.53442;0.97687;0.96371;0.83802;1.2049;0.81832;0.88887;0.71742
10.9;0.57457;0.97327;0.96726;0.8439;1.1993;0.84587;0.89648;0.72274
10.95;0.58642;0.96468;0.97153;0.84734;1.2218;0.86326;0.90659;0.72753
11;0.57298;0.95057;0.97463;0.84803;1.2489;0.84432;0.90907;0.73076
11.05;0.5497;0.93141;0.97594;0.84664;1.2316;0.79804;0.90688;0.73333
11.1;0.52596;0.90849;0.97597;0.84417;1.1831;0.71703;0.8956;0.73481
11.15;0.50711;0.87234;0.97542;0.84132;1.1823;0.64859;0.88502;0.73681
11.2;0.4992;0.83498;0.97466;0.8384;1.1261;0.6599;0.86907;0.72817
11.25;0.50835;0.83661;0.97368;0.83569;1.0759;0.80305;0.8769;0.72481
11.3;0.53663;0.82448;0.9725;0.83384;0.95569;0.97213;0.89965;0.71578
11.35;0.58386;0.80351;0.97154;0.83371;1.013;0.92391;0.93885;0.70532
11.4;0.6544;0.79086;0.97116;0.83563;1.078;0.82796;0.97012;0.69097
11.45;0.76452;0.81711;0.97211;0.83938;1.1246;0.71184;0.97214;0.67575
11.5;0.91098;0.86381;0.97422;0.84442;1.1335;0.65902;0.93362;0.65905
11.55;0.89063;0.8875;0.9767;0.84989;1.1316;0.83095;0.87088;0.64332
11.6;0.51796;0.89226;0.97875;0.85485;1.1502;0.88871;0.8003;0.63132
11.65;0.34168;0.89215;0.97974;0.85831;1.1473;0.86894;0.6819;0.67402
11.7;0.26588;0.89376;0.97929;0.85966;1.1323;0.95089;0.51497;0.7848
11.75;0.26524;0.89856;0.97732;0.85887;1.1204;1.0742;0.41321;0.83762
11.8;0.31727;0.91006;0.97414;0.85669;1.1046;1.1773;0.40525;0.86871
11.85;0.40483;0.92611;0.97054;0.85435;1.0605;1.0907;0.53509;0.87828
11.9;0.52604;0.94224;0.96763;0.85281;1.0021;1.056;0.8076;0.85555
11.95;0.62007;0.95673;0.96642;0.85281;0.95654;1.1071;1.0438;0.80341
12;0.74977;0.96683;0.96721;0.85485;0.91386;1.1013;1.0813;0.74835
12.05;0.8514;0.97147;0.96951;0.85892;0.90847;1.0343;1.1436;0.69976
12.1;0.90319;0.97188;0.97235;0.86435;0.86718;0.95695;1.1488;0.66982
12.15;0.9395;0.97022;0.97488;0.87005;0.89106;0.82436;1.0507;0.66599
12.2;0.96604;0.96868;0.97678;0.87506;1.1275;0.72786;0.97167;0.69951
12.25;0.97648;0.96859;0.97806;0.8789;1.0566;0.74208;0.92552;0.75559
12.3;0.97096;0.97023;0.97877;0.8817;1.0275;0.78604;0.86652;0.82014
12.35;0.93393;0.97314;0.97896;0.88394;1.0234;0.86883;0.85248;0.8741
12.4;0.87235;0.97652;0.97876;0.88614;1.0517;0.88376;0.90571;0.90711
