# Envelope of the raw data
#   MATLAB signal filter envelope(..., 'peak') applied
#   Data scaled to the range from 0 to 1 for the envelope
#   Interpolated to delta t = 0.05 to reduce data
Time;Sensor 1;Sensor 2;Sensor 3;Sensor 4;Sensor 5;Sensor 6;Sensor 7;Sensor 8
13.65;1.0177;1.0294;0.94522;0.94662;0.92264;0.96662;0.8824;0.94588
13.7;1.018;1.0291;0.94556;0.94984;0.92351;0.96856;0.88189;0.94834
13.75;1.0183;1.0284;0.94638;0.9531;0.92457;0.97046;0.88197;0.95087
13.8;1.0186;1.0273;0.9477;0.95635;0.92579;0.9723;0.88264;0.95343
13.85;1.019;1.0258;0.94949;0.95952;0.92714;0.97406;0.88384;0.95598
13.9;1.0195;1.0239;0.95179;0.96266;0.92865;0.97576;0.88555;0.95857
13.95;1.0199;1.0216;0.95459;0.96578;0.93032;0.97743;0.88777;0.96124
14;1.0205;1.0189;0.9578;0.96872;0.93211;0.97902;0.8904;0.96387
14.05;1.0211;1.0158;0.96134;0.97146;0.93398;0.98052;0.89339;0.96645
14.1;1.0217;1.0123;0.96517;0.97395;0.93593;0.98194;0.89669;0.96895
14.15;1.0223;1.0085;0.96925;0.97616;0.93793;0.98327;0.90023;0.97136
14.2;1.023;1.0042;0.97351;0.97803;0.93997;0.98453;0.90396;0.97366
14.25;1.0237;0.99966;0.97791;0.97956;0.94203;0.98571;0.90784;0.97583
14.3;1.0243;0.9947;0.98242;0.98069;0.94409;0.98682;0.91181;0.97787
14.35;1.025;0.98956;0.98683;0.98141;0.94609;0.98781;0.9157;0.97968
14.4;1.0257;0.98373;0.99157;0.98182;0.9482;0.98881;0.91987;0.98144
14.45;1.0265;0.97763;0.99626;0.98188;0.95028;0.98972;0.92398;0.983
14.5;1.0272;0.97134;1.0009;0.98164;0.95229;0.99056;0.92799;0.98433
14.55;1.0279;0.96494;1.0053;0.98113;0.95423;0.99133;0.93184;0.98542
14.6;1.0286;0.9585;1.0096;0.98039;0.95608;0.99202;0.93549;0.98625
14.65;1.0292;0.95208;1.0137;0.97946;0.95784;0.99264;0.93888;0.98682
14.7;1.0298;0.94577;1.0175;0.97838;0.95947;0.99319;0.94198;0.98715
14.75;1.0304;0.93963;1.021;0.97717;0.96097;0.99368;0.94474;0.98725
14.8;1.031;0.93372;1.0241;0.97588;0.96233;0.99409;0.94712;0.98717
14.85;1.0315;0.9282;1.0268;0.97456;0.96353;0.99444;0.94912;0.98694
14.9;1.032;0.92274;1.0293;0.97314;0.96466;0.99474;0.95089;0.98654
14.95;1.0324;0.91775;1.0313;0.97173;0.96568;0.99497;0.95231;0.98603
15;1.0328;0.91328;1.033;0.97036;0.96658;0.99514;0.95343;0.98542
15.05;1.0331;0.90941;1.0344;0.96908;0.96739;0.99524;0.95426;0.98476
15.1;1.0334;0.90619;1.0354;0.96792;0.96812;0.99528;0.95483;0.98405
15.15;1.0336;0.90369;1.036;0.96689;0.96878;0.99525;0.95515;0.98333
15.2;1.0337;0.90196;1.0364;0.96605;0.96938;0.99517;0.95525;0.98263
15.25;1.0337;0.90105;1.0364;0.96542;0.96994;0.99503;0.95515;0.98196
15.3;1.0336;0.90092;1.0361;0.96503;0.97045;0.99484;0.95489;0.98138
15.35;1.0335;0.90152;1.0356;0.96485;0.97098;0.99458;0.95444;0.98084
15.4;1.0332;0.90282;1.0347;0.96489;0.97149;0.99427;0.95384;0.98042
15.45;1.0329;0.90475;1.0336;0.96515;0.97201;0.99395;0.95311;0.98014
15.5;1.0325;0.90724;1.0322;0.9656;0.97255;0.99361;0.95227;0.98003
15.55;1.0321;0.91023;1.0306;0.96622;0.97312;0.99327;0.95135;0.98008
15.6;1.0315;0.91366;1.0287;0.967;0.97372;0.99296;0.95036;0.9803
15.65;1.031;0.91745;1.0267;0.96793;0.97437;0.99268;0.94932;0.98065
15.7;1.0303;0.92156;1.0244;0.96898;0.97509;0.99244;0.94825;0.98112
15.75;1.0297;0.9259;1.0219;0.97013;0.97588;0.99227;0.94718;0.98171
15.8;1.029;0.93031;1.0192;0.97135;0.97671;0.99218;0.94614;0.98237
15.85;1.0282;0.93515;1.0163;0.97273;0.97768;0.99217;0.94506;0.98316
15.9;1.0274;0.94007;1.0131;0.97417;0.97872;0.99228;0.94403;0.98402
15.95;1.0266;0.945;1.0099;0.97567;0.97983;0.99251;0.94307;0.98494
16;1.0258;0.94989;1.0065;0.97721;0.981;0.99287;0.9422;0.9859
16.05;1.025;0.95467;1.003;0.97876;0.98224;0.99339;0.94143;0.98688
16.1;1.0241;0.95929;0.99952;0.98032;0.98353;0.99408;0.94078;0.98788
16.15;1.0233;0.96369;0.99595;0.98186;0.98489;0.99494;0.94027;0.98889
16.2;1.0224;0.96782;0.99236;0.98338;0.9863;0.99599;0.93992;0.98987
16.25;1.0216;0.97161;0.98877;0.98486;0.98776;0.99723;0.93975;0.99083
16.3;1.0208;0.97504;0.98525;0.98628;0.98925;0.99862;0.93974;0.99174
16.35;1.0199;0.97832;0.98159;0.9877;0.99086;1.0002;0.9399;0.99264
16.4;1.0191;0.98127;0.97799;0.98907;0.99253;1.0019;0.94021;0.99347
16.45;1.0182;0.98393;0.97449;0.99039;0.99423;1.0037;0.94067;0.99421
16.5;1.0174;0.98631;0.97109;0.99164;0.99598;1.0055;0.94126;0.99486
16.55;1.0165;0.98843;0.96782;0.99283;0.99777;1.0074;0.94196;0.9954
16.6;1.0156;0.9903;0.9647;0.99397;0.99959;1.0092;0.94278;0.99581
16.65;1.0147;0.99195;0.96175;0.99505;1.0014;1.011;0.94368;0.9961
16.7;1.0138;0.99339;0.95899;0.99606;1.0033;1.0128;0.94467;0.99623
16.75;1.0129;0.9946;0.9565;0.99698;1.0052;1.0144;0.94569;0.99621
16.8;1.0119;0.99572;0.954;0.99792;1.0072;1.016;0.94685;0.99602
16.85;1.0109;0.99667;0.95169;0.99878;1.0092;1.0174;0.94807;0.99565
16.9;1.0099;0.99746;0.94958;0.99958;1.0112;1.0186;0.94932;0.99512
16.95;1.0088;0.99812;0.94765;1.0003;1.0132;1.0197;0.95061;0.99446
17;1.0077;0.99866;0.94591;1.001;1.0152;1.0205;0.95191;0.99369
17.05;1.0065;0.9991;0.94435;1.0016;1.0171;1.021;0.95322;0.99283
17.1;1.0054;0.99945;0.94297;1.0021;1.0191;1.0212;0.95452;0.99191
17.15;1.0041;0.99972;0.94177;1.0026;1.0209;1.0212;0.95581;0.99094
17.2;1.0029;0.99995;0.94074;1.003;1.0227;1.0207;0.95708;0.98995
17.25;1.0016;1.0001;0.93991;1.0033;1.0244;1.02;0.95831;0.98899
17.3;1.0002;1.0003;0.9392;1.0036;1.0262;1.0188;0.95962;0.98798
17.35;0.99874;1.0004;0.93868;1.0038;1.0278;1.0174;0.96094;0.98701
17.4;0.99727;1.0006;0.93834;1.004;1.0293;1.0156;0.96227;0.9861
17.45;0.99579;1.0008;0.93818;1.004;1.0308;1.0135;0.96364;0.98527
17.5;0.99431;1.001;0.93819;1.004;1.0321;1.0112;0.96504;0.98455
17.55;0.99282;1.0013;0.93838;1.0039;1.0333;1.0087;0.9665;0.98394
17.6;0.99135;1.0016;0.93874;1.0038;1.0343;1.0061;0.96801;0.98348
17.65;0.98989;1.002;0.93927;1.0035;1.0353;1.0032;0.96959;0.98318
17.7;0.98846;1.0025;0.93996;1.0032;1.036;1.0003;0.97125;0.98306
17.75;0.98708;1.0031;0.94082;1.0029;1.0366;0.99726;0.97297;0.98313
17.8;0.98568;1.0038;0.94188;1.0024;1.0371;0.99401;0.97487;0.98343
17.85;0.98433;1.0046;0.94312;1.0019;1.0374;0.99071;0.97688;0.98398
17.9;0.98304;1.0054;0.94453;1.0014;1.0375;0.98739;0.97902;0.9848
17.95;0.98182;1.0063;0.94612;1.0008;1.0374;0.98407;0.98128;0.98591
18;0.98068;1.0073;0.94787;1.0002;1.0371;0.98078;0.98367;0.98732
18.05;0.97963;1.0083;0.94978;0.99956;1.0366;0.97754;0.98621;0.98905
18.1;0.97867;1.0093;0.95186;0.9989;1.0358;0.97439;0.9889;0.99112
18.15;0.97781;1.0103;0.9541;0.99823;1.0348;0.97134;0.99175;0.99354
18.2;0.97708;1.0112;0.95641;0.99758;1.0337;0.96852;0.99464;0.99624
18.25;0.97641;1.0122;0.95906;0.99688;1.0322;0.96564;0.99786;0.99953
18.3;0.97588;1.0131;0.96188;0.99619;1.0304;0.96296;1.0012;1.0032
18.35;0.97548;1.014;0.96485;0.99552;1.0285;0.96049;1.0046;1.0071
18.4;0.97523;1.0149;0.968;0.99487;1.0263;0.95826;1.008;1.0113
18.45;0.97512;1.0156;0.9713;0.99425;1.024;0.95629;1.0114;1.0156
18.5;0.97518;1.0162;0.97477;0.99367;1.0215;0.95461;1.0147;1.02
18.55;0.9754;1.0168;0.97839;0.99313;1.0188;0.95323;1.018;1.0244
18.6;0.9758;1.0172;0.98216;0.99264;1.0159;0.95219;1.0212;1.0287
18.65;0.97637;1.0175;0.98609;0.99221;1.0129;0.9515;1.0243;1.0328
18.7;0.97711;1.0177;0.99008;0.99185;1.0099;0.95118;1.0272;1.0367
18.75;0.97809;1.0177;0.99447;0.99153;1.0065;0.95126;1.0301;1.0405
18.8;0.97928;1.0175;0.99902;0.9913;1.0031;0.95179;1.0327;1.044
18.85;0.98069;1.0171;1.0037;0.99115;0.99955;0.95278;1.0351;1.047
18.9;0.98232;1.0166;1.0086;0.99109;0.99593;0.95426;1.0373;1.0495
18.95;0.98418;1.0158;1.0136;0.99113;0.99224;0.95626;1.0391;1.0515
19;0.98628;1.0148;1.0187;0.99127;0.9885;0.95878;1.0406;1.0528
19.05;0.98862;1.0136;1.024;0.99152;0.98471;0.96186;1.0417;1.0534
19.1;0.99121;1.0121;1.0295;0.99189;0.98089;0.96551;1.0425;1.0533
19.15;0.99399;1.0104;1.035;0.99237;0.97713;0.96966;1.0429;1.0524
19.2;0.99713;1.0084;1.0408;0.99298;0.97324;0.97456;1.0428;1.0506
19.25;1.0006;1.0061;1.0469;0.99376;0.96926;0.98024;1.0422;1.0477
19.3;1.0044;1.0035;1.0532;0.99467;0.9653;0.98661;1.0412;1.0437
19.35;1.0085;1.0005;1.0596;0.99574;0.96136;0.9937;1.0396;1.0387
19.4;1.0128;0.99722;1.0661;0.99697;0.95747;1.0015;1.0374;1.0324
19.45;1.0175;0.9936;1.0728;0.99836;0.95363;1.0101;1.0347;1.0249
19.5;1.0225;0.98965;1.0796;0.99991;0.94986;1.0194;1.0313;1.0161
19.55;1.0278;0.98534;1.0866;1.0016;0.94616;1.0295;1.0273;1.006
19.6;1.0334;0.98067;1.0937;1.0035;0.94255;1.0404;1.0227;0.99439
19.65;1.0392;0.97578;1.1008;1.0056;0.93914;1.0518;1.0176;0.98178
19.7;1.0457;0.97016;1.1084;1.0079;0.9356;1.0648;1.0113;0.9667
19.75;1.0525;0.96413;1.1162;1.0105;0.93218;1.0787;1.0043;0.94995
19.8;1.0597;0.95767;1.1242;1.0132;0.92891;1.0935;0.99652;0.93145
19.85;1.0673;0.95078;1.1322;1.0162;0.92578;1.1093;0.9879;0.91118
19.9;1.0753;0.94345;1.1405;1.0194;0.92281;1.1261;0.97845;0.88905
19.95;1.0836;0.93566;1.1488;1.0228;0.92001;1.1438;0.96814;0.86504
